Year, Month,Monthly Anomaly, Monthly Unc.,  Annual Anomaly, Annual Unc,Five-Year Anomaly, Five-Year Unc., Ten-Year Anomaly, Ten-Year Unc.,  Twenty-Year Anomaly, Twenty-year Unc.
2016,9,0.984,0.041,1.078,0.028,0.979,0.022,0.926,0.021,     0,  0
2016,10,0.924,0.04,1.054,0.028,0.983,0.022,0.929,0.021,     0,  0
2016,11,0.93,0.051,1.048,0.027,0.983,0.022,0.933,0.021,     0,  0
2016,12,0.974,0.049,1.037,0.028,0.987,0.022,0.935,0.022,     0,  0
2017,1,1.169,0.049,1.031,0.027,0.994,0.022,0.94,  0,     0,  0
2017,2,1.265,0.05,1.013,0.027,0.995,0.022,0.943,  0,     0,  0
2017,3,1.303,0.037,1.003,0.027,0.996,0.022,0.948,  0,     0,  0
2017,4,1.001,0.043,1.01,0.026,1.001,0.022,0.949,  0,     0,  0
2017,5,1.024,0.04,1.001,0.026,1.008,0.022,0.949,  0,     0,  0
2017,6,0.75,0.038,1.007,0.025,1.013,0.022,0.951,  0,     0,  0
2017,7,0.853,0.051,0.983,0.026,1.021,0.022,0.954,  0,     0,  0
2017,8,0.975,0.05,0.951,0.025,1.028,0.022,0.956,  0,     0,  0
2017,9,0.864,0.045,0.921,0.025,1.032,0.022,0.957,  0,     0,  0
2017,10,1.017,0.033,0.919,0.025,1.039,0.022,0.959,  0,     0,  0
2017,11,0.816,0.036,0.909,0.024,1.042,0.022,0.958,  0,     0,  0
2017,12,1.045,0.038,0.921,0.024,1.043,0.022,0.961,  0,     0,  0
2018,1,0.879,0.049,0.925,0.024,1.047,0.022,0.963,  0,     0,  0
2018,2,0.881,0.044,0.92,0.024,1.048,0.022,     0,  0,     0,  0
2018,3,0.942,0.035,0.916,0.023,1.051,0.022,     0,  0,     0,  0
2018,4,0.988,0.037,0.92,0.023,1.047,0.022,     0,  0,     0,  0
2018,5,0.892,0.044,0.913,0.023,1.049,0.022,     0,  0,     0,  0
2018,6,0.897,0.041,0.908,0.023,1.041,0.022,     0,  0,     0,  0
2018,7,0.903,0.04,0.922,0.023,1.035,0.022,     0,  0,     0,  0
2018,8,0.917,0.044,0.928,0.023,1.021,0.022,     0,  0,     0,  0
2018,9,0.818,0.041,0.954,0.023,1.011,0.022,     0,  0,     0,  0
2018,10,1.057,0.038,0.965,0.024,1.004,0.022,     0,  0,     0,  0
2018,11,0.735,0.042,0.966,0.024,1,0.022,     0,  0,     0,  0
2018,12,0.99,0.045,0.967,0.025,1.001,0.022,     0,  0,     0,  0
2019,1,1.045,0.049,0.977,0.024,1.002,0.022,     0,  0,     0,  0
2019,2,0.956,0.038,0.986,0.025,0.999,0.022,     0,  0,     0,  0
2019,3,1.252,0.039,1.001,0.026,1,0.022,     0,  0,     0,  0
2019,4,1.124,0.044,1.012,0.026,1.004,0.022,     0,  0,     0,  0
2019,5,0.901,0.042,1.032,0.026,1.005,0.022,     0,  0,     0,  0
2019,6,0.912,0.04,1.053,0.026,1.004,0.022,     0,  0,     0,  0
2019,7,1.015,0.042,1.082,0.026,1.001,  0,     0,  0,     0,  0
2019,8,1.022,0.048,1.12,0.027,0.995,  0,     0,  0,     0,  0
2019,9,1.005,0.043,1.118,0.027,0.991,  0,     0,  0,     0,  0
2019,10,1.184,0.038,1.129,0.027,0.99,  0,     0,  0,     0,  0
2019,11,0.975,0.043,1.14,0.027,0.987,  0,     0,  0,     0,  0
2019,12,1.244,0.041,1.146,0.027,0.993,  0,     0,  0,     0,  0
2020,1,1.398,0.044,1.148,0.027,0.996,  0,     0,  0,     0,  0
2020,2,1.406,0.053,1.144,0.027,0.997,  0,     0,  0,     0,  0
2020,3,1.23,0.04,1.154,0.027,0.999,  0,     0,  0,     0,  0
2020,4,1.259,0.045,1.134,0.026,1.001,  0,     0,  0,     0,  0
2020,5,1.028,0.042,1.15,0.026,0.998,  0,     0,  0,     0,  0
2020,6,0.99,0.04,1.118,0.027,0.996,  0,     0,  0,     0,  0
2020,7,1.033,0.04,1.078,0.027,0.997,  0,     0,  0,     0,  0
2020,8,0.979,0.045,1.013,0.027,   0,  0,     0,  0,     0,  0
2020,9,1.121,0.044,0.986,0.029,   0,  0,     0,  0,     0,  0
2020,10,0.942,0.036,0.953,0.029,   0,  0,     0,  0,     0,  0
2020,11,1.168,0.043,0.94,0.029,   0,  0,     0,  0,     0,  0
2020,12,0.859,0.059,0.933,0.03,   0,  0,     0,  0,     0,  0
2021,1,0.919,0.052,0.929,0.029,   0,  0,     0,  0,     0,  0
2021,2,0.63,0.052,0.933,0.029,   0,  0,     0,  0,     0,  0
2021,3,0.91,0.056,0.928,0.029,   0,  0,     0,  0,     0,  0
2021,4,0.853,0.049,0.947,0.029,   0,  0,     0,  0,     0,  0
2021,5,0.872,0.053,0.93,0.029,   0,  0,     0,  0,     0,  0
2021,6,0.907,0.042,0.936,0.029,   0,  0,     0,  0,     0,  0
2021,7,0.989,0.052,0.942,  0,   0,  0,     0,  0,     0,  0
2021,8,1.03,0.054,0.963,  0,   0,  0,     0,  0,     0,  0
2021,9,1.062,0.058,0.976,  0,   0,  0,     0,  0,     0,  0
2021,10,1.16,0.037,0.984,  0,   0,  0,     0,  0,     0,  0
2021,11,0.967,0.046,0.983,  0,   0,  0,     0,  0,     0,  0
2021,12,0.927,0.052,0.997,  0,   0,  0,     0,  0,     0,  0
2022,1,0.995,  0,1.003,  0,   0,  0,     0,  0,     0,  0
2022,2,0.885,  0,1.003,  0,   0,  0,     0,  0,     0,  0
2022,3,1.066,  0,0.996,  0,   0,  0,     0,  0,     0,  0
2022,4,0.952,  0,0.993,  0,   0,  0,     0,  0,     0,  0
2022,5,0.849,  0,0.965,  0,   0,  0,     0,  0,     0,  0
2022,6,1.076,  0,0.964,  0,   0,  0,     0,  0,     0,  0
2022,7,1.062,  0,0.962,  0,   0,  0,     0,  0,     0,  0
2022,8,1.039,  0,      0,  0,   0,  0,     0,  0,     0,  0
2022,9,0.971,  0,      0,  0,   0,  0,     0,  0,     0,  0
2022,10,1.126,  0,      0,  0,   0,  0,     0,  0,     0,  0
2022,11,0.626,  0,      0,  0,   0,  0,     0,  0,     0,  0
2022,12,0.923,  0,      0,  0,   0,  0,     0,  0,     0,  0
2023,1,0.963,  0,      0,  0,   0,  0,     0,  0,     0,  0
